FD,convexity,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,label
1.2469,0.9345207846,0.3183098862,0.0011220216,0.0023315932,0.0017965904,0.0023217506,0.0009112496,0.0034958218,0.0029520195,0.0035640094,0.0036629148,0.001332394,0.0015502494,0.0040453285,0.0040415079,0.0046990701,0.0009894165,0.0051796248,0.0017498949,0.0019735656,0.0010210021,0.0036867271,0.0050344945,0.0054684027,0.0012869634,0.001683028,0
1.2276,0.9311155012,0.3183098862,0.0010395349,0.0002458323,0.0033479488,0.0021101076,0.0021340772,0.0002131664,0.0053087727,0.00492692,0.0032384034,0.0032285022,0.0051977791,0.0001111106,0.0068250537,0.0069374417,0.007651756,0.0044412645,0.0043370289,0.0070727856,0.0057992474,0.0008340178,0.0076537081,0.0089502707,0.0087288815,0.0032365672,0
1.2358,0.9481309094,0.3183098862,0.0028169443,0.0003136399,0.0010200244,0.0057083064,0.0008972031,0.000281235,0.0016098812,0.0048786313,0.0087286205,0.0015007223,0.0007319391,0.0001332716,0.0020514458,0.0065494113,0.0017855529,0.0118906363,0.002274084,0.0004932445,0.0058342331,0.001114303,0.002263853,0.0078696707,0.0025059878,0.0009853846,0
1.2326,0.9481309094,0.3183098862,0.0028169443,0.0003136399,0.0010200244,0.0057083064,0.0008972031,0.000281235,0.0016098812,0.0048786313,0.0087286205,0.0015007223,0.0007319391,0.0001332716,0.0020514458,0.0065494113,0.0017855529,0.0118906363,0.002274084,0.0004932445,0.0058342331,0.001114303,0.002263853,0.0078696707,0.0025059878,0.0009853846,0
1.3157,0.9479244752,0.3183098862,0.0014993126,0.0004045927,0.0005647777,0.003036185,0.0019956178,0.0007393814,0.0008203654,0.0017896139,0.0046323942,0.0029543041,0.0037578947,0.00116158,0.0009982692,0.0022069898,0.0069678093,0.0062763363,0.0038881428,0.0055258852,0.0128316343,0.0016858537,0.0014454466,0.0023353432,0.0084809031,0.0013911012,0
1.2349,0.9481309094,0.3183098862,0.0028169443,0.0003136399,0.0010200244,0.0057083064,0.0008972031,0.000281235,0.0016098812,0.0048786313,0.0087286205,0.0015007223,0.0007319391,0.0001332716,0.0020514458,0.0065494113,0.0017855529,0.0118906363,0.002274084,0.0004932445,0.0058342331,0.001114303,0.002263853,0.0078696707,0.0025059878,0.0009853846,0
1.2349,0.9481309094,0.3183098862,0.0028169443,0.0003136399,0.0010200244,0.0057083064,0.0008972031,0.000281235,0.0016098812,0.0048786313,0.0087286205,0.0015007223,0.0007319391,0.0001332716,0.0020514458,0.0065494113,0.0017855529,0.0118906363,0.002274084,0.0004932445,0.0058342331,0.001114303,0.002263853,0.0078696707,0.0025059878,0.0009853846,0
1.3145,0.9462844471,0.3183098862,0.0009221324,0.0003658067,0.0014420884,0.0018859702,0.0013070379,0.0005443356,0.0024936314,0.0048707092,0.0029144432,0.0019887298,0.0026454861,0.0006116458,0.0036967112,0.0066229548,0.0043391828,0.0039903343,0.0027557446,0.0040606035,0.0067314065,0.0005001548,0.0051449333,0.0081803755,0.0056891181,0.0061778189,0
1.3082,0.9480989134,0.3183098862,0.0011127968,0.0002820817,0.0010345791,0.0023043874,0.0009082171,0.0001213115,0.0016955219,0.0048665408,0.003638878,0.0014652485,0.0008098074,0.0005893194,0.0023048014,0.0065189611,0.0018000513,0.0051484854,0.0021323441,0.0007711676,0.0057958159,0.0021122874,0.0028266502,0.0077919992,0.0023993879,0.000844529,0
1.2006,0.9382915088,0.3183098862,0.0011254502,0.0010724319,0.0010254974,0.0022964371,0.0034142411,0.0017848558,0.0017271716,0.0047957285,0.0035451846,0.0053115752,0.0068607337,0.0024845941,0.0024846274,0.0064943821,0.002023219,0.0048734309,0.0074099089,0.0095936147,0.0059637778,0.0031495881,0.0033816562,0.0079658475,0.0030137578,0.005940115,0
1.2076,0.9331386736,0.3183098862,0.0006138729,0.0030309182,0.0011727819,0.0013381996,0.005470922,0.0049057116,0.0019342791,0.0028802441,0.0022888282,0.008394685,0.0072602679,0.006529908,0.0026705845,0.0035636065,0.0017415898,0.0035731243,0.0114898587,0.0099236676,0.0030159111,0.0077460054,0.0033877376,0.0037921522,0.0026394046,0.0031304861,0
1.1036,0.9495055023,0.3183098862,0.0016618101,0.0017587763,0.0015079222,0.0033410865,0.0019395315,0.0029245666,0.0025258455,0.0026748445,0.0050377832,0.0028500564,0.0025959192,0.00406725,0.0035959158,0.0034859356,0.0048048798,0.0067150661,0.003719909,0.0040842476,0.0125894571,0.0051538353,0.0048177615,0.0040828354,0.0060709649,0.0028347217,0
1.1254,0.9484282807,0.3183098862,0.0012745036,0.0002597828,0.0036083091,0.0025142748,0.0015972268,0.0002813748,0.0057327728,0.0044075683,0.0036915494,0.0024829616,0.0040577415,7.3496552549982E-05,0.0074009005,0.0061502545,0.0059468564,0.0047920848,0.0034481149,0.0055002154,0.0045354908,0.0004561176,0.0083698356,0.0078409266,0.0066718752,0.004510235,0
1.0886,0.9497605858,0.3183098862,0.0022081172,0.0002999916,0.0013524803,0.0044918251,0.0016898024,0.0002123447,0.0021653523,0.0043895775,0.0069077849,0.0023750705,0.0008078272,0.0003286851,0.0028393128,0.0058742631,0.0025188461,0.0094727505,0.0029031858,0.0014091073,0.0051751651,0.0015394115,0.0033098752,0.0070314289,0.003380616,0.0031727264,0
1.1043,0.9497605858,0.3183098862,0.0022081172,0.0002999916,0.0013524803,0.0044918251,0.0016898024,0.0002123447,0.0021653523,0.0043895775,0.0069077849,0.0023750705,0.0008078272,0.0003286851,0.0028393128,0.0058742631,0.0025188461,0.0094727505,0.0029031858,0.0014091073,0.0051751651,0.0015394115,0.0033098752,0.0070314289,0.003380616,0.0031727264,0
1.0886,0.9497605858,0.3183098862,0.0022081172,0.0002999916,0.0013524803,0.0044918251,0.0016898024,0.0002123447,0.0021653523,0.0043895775,0.0069077849,0.0023750705,0.0008078272,0.0003286851,0.0028393128,0.0058742631,0.0025188461,0.0094727505,0.0029031858,0.0014091073,0.0051751651,0.0015394115,0.0033098752,0.0070314289,0.003380616,0.0031727264,0
1.2656,0.9387987914,0.3183098862,0.0023689797,0.0003383199,0.0017998988,0.0047918271,0.0013600456,0.0006798469,0.0028927902,0.0019571626,0.0073036986,0.0024304916,0.0022881911,0.0012111229,0.0038398994,0.002514431,0.0062797155,0.0098993627,0.0039286473,0.0033250027,0.0041837846,0.0020342727,0.0046179905,0.0028489614,0.0083307708,0.0103245543,0
1.2711,0.9387987914,0.3183098862,0.0023689797,0.0003383199,0.0017998988,0.0047918271,0.0013600456,0.0006798469,0.0028927902,0.0019571626,0.0073036986,0.0024304916,0.0022881911,0.0012111229,0.0038398994,0.002514431,0.0062797155,0.0098993627,0.0039286473,0.0033250027,0.0041837846,0.0020342727,0.0046179905,0.0028489614,0.0083307708,0.0103245543,0
1.2656,0.9387987914,0.3183098862,0.0023689797,0.0003383199,0.0017998988,0.0047918271,0.0013600456,0.0006798469,0.0028927902,0.0019571626,0.0073036986,0.0024304916,0.0022881911,0.0012111229,0.0038398994,0.002514431,0.0062797155,0.0098993627,0.0039286473,0.0033250027,0.0041837846,0.0020342727,0.0046179905,0.0028489614,0.0083307708,0.0103245543,0
1.1885,0.9505660141,0.3183098862,0.0028119403,0.0003292679,0.003286538,0.0056890772,0.0011865511,0.0003597642,0.0053339748,0.004047851,0.0086761262,0.0021271762,0.0014496199,8.79609357122618E-05,0.0071664989,0.0053189272,0.0024392335,0.011774391,0.0034510236,0.0016271065,0.0048065238,0.0006375706,0.0087010981,0.0061837998,0.0033851128,0.0037309065,0
1.1846,0.9505660141,0.3183098862,0.0028119403,0.0003292679,0.003286538,0.0056890772,0.0011865511,0.0003597642,0.0053339748,0.004047851,0.0086761262,0.0021271762,0.0014496199,8.79609357122968E-05,0.0071664989,0.0053189272,0.0024392335,0.011774391,0.0034510236,0.0016271065,0.0048065238,0.0006375706,0.0087010981,0.0061837998,0.0033851128,0.0037309065,0
1.2805,0.9037499006,0.3183098862,0.0012986639,0.0030321719,0.0012860004,0.0027212822,0.0044261523,0.0049124896,0.0020790897,0.0016955095,0.0043859247,0.0068269137,0.0069413964,0.0065509798,0.0027776299,0.0019729963,0.0020339366,0.0063924428,0.0093935968,0.0095270427,0.0046005053,0.0077969327,0.0033563372,0.0019673142,0.0026190403,0.0066868563,0
1.098,0.9373234859,0.3183098862,0.0016808016,0.0017859248,0.0021655025,0.0033550305,0.0026177639,0.0030636943,0.0034901883,0.0014460404,0.0050158081,0.0041328404,0.0059333725,0.0044697773,0.0046404485,0.0020926795,0.0051855858,0.0066529796,0.0058757557,0.0081593349,0.0076401295,0.0060482069,0.0055841092,0.0027933321,0.006084082,0.0034207959,0
1.0958,0.9373234859,0.3183098862,0.0016808016,0.0017859248,0.0021655025,0.0033550305,0.0026177639,0.0030636943,0.0034901883,0.0014460404,0.0050158081,0.0041328404,0.0059333725,0.0044697773,0.0046404485,0.0020926795,0.0051855858,0.0066529796,0.0058757557,0.0081593349,0.0076401295,0.0060482069,0.0055841092,0.0027933321,0.006084082,0.0034207959,0
1.1259,0.9347279371,0.3183098862,0.0009101107,0.0017538402,0.0026687985,0.0018711071,0.0036222802,0.0029033775,0.0044085956,0.0021472305,0.0029351372,0.0056922065,0.0046638656,0.004021645,0.0060842095,0.0029269813,0.0035273382,0.0041449489,0.0080174551,0.0064751869,0.0076386361,0.0050912888,0.0076662444,0.0036167717,0.0051036548,0.0043018874,0
1.284,0.946834774,0.3183098862,0.00132482,0.0023339316,0.001797625,0.0027243094,0.0009178904,0.0035075991,0.0029614415,0.003559768,0.0042606635,0.0013383781,0.0015696522,0.0040786471,0.0040705721,0.0046943961,0.0009841084,0.0059687978,0.0017505259,0.0020313669,0.0010262296,0.0037590315,0.0050985099,0.0054649896,0.0012796595,0.0016824803,0
1.2559,0.951654026,0.3183098862,0.0008447247,0.0030098032,0.0012665984,0.001724231,0.0005567356,0.0046013226,0.0020943073,0.0034890644,0.0026739502,0.0007592724,0.000332257,0.0055362144,0.0028957902,0.0045909645,0.0010614135,0.0037250947,0.0008790718,0.0003400102,0.0008420169,0.00549627,0.0036584536,0.0053054434,0.0013137933,0.0036512574,0
1.272,0.9459748102,0.3183098862,0.0012439199,0.0004129669,0.0022766673,0.0025166587,0.0029486596,0.00078572,0.0035566897,0.001882501,0.0038534032,0.0045481601,0.0055220268,0.0013091571,0.0044561787,0.0026436648,0.0043769754,0.0052953985,0.0062614348,0.0076046437,0.0083538463,0.0020490136,0.0047903233,0.0034116376,0.0052836951,0.0033953443,0
1.1767,0.9539948961,0.3183098862,0.0013661369,0.0031396148,0.000300599,0.00275532,0.0002269,0.0052573608,0.0006520569,0.0009423328,0.0041729473,0.0002594208,0.0044554451,0.0073994496,0.0012904467,0.001369053,0.004721883,0.0055873494,0.0005140188,0.0066874922,0.0129674405,0.0095518102,0.0023956582,0.0020621303,0.0055671576,0.0038285417,0
1.1868,0.9533556454,0.3183098862,0.0011500706,0.0030127138,0.0023828768,0.002360458,0.0044969808,0.0048102753,0.0039122058,0.0008411834,0.0037002753,0.0068365076,0.0061114103,0.0062446121,0.005346325,0.0003507654,0.0005331752,0.0052472516,0.0092420575,0.0083145251,0.0056720105,0.0070850581,0.0066363207,0.0012179889,0.0008885632,0.0053049327,0
1.2489,0.8659309859,0.3183098862,0.0006229944,0.0017427989,0.0024351342,0.0013534147,0.0047878498,0.0028477923,0.0041413255,0.0016082153,0.0022825391,0.0075154946,0.003980634,0.0038646917,0.0059617322,0.002242323,0.0007297199,0.003464857,0.0105797944,0.0055787814,0.0061673218,0.0047523274,0.0079200759,0.0028629214,0.000989201,0.0036438333,0
1.2342,0.8676341738,0.3183098862,0.0006494364,0.002431901,0.0019140722,0.0013967639,0.0038736487,0.0040061152,0.0032755591,0.0004781445,0.0023295382,0.0061241851,0.0050566854,0.0055076964,0.0047575921,0.0006383858,0.0013364462,0.0035053135,0.008688526,0.0070200823,0.0058222988,0.0069027551,0.00639188,0.0007624881,0.002297214,0.0030541871,0
1.2485,0.8673063242,0.3183098862,0.0011376649,0.0002731866,0.0029388951,0.0022745353,0.0023606007,0.0003478159,0.004644307,0.002741301,0.0034199866,0.0036370673,0.0045868646,0.0002570858,0.0059396977,0.0038215403,0.005852667,0.0045986283,0.0049908563,0.0062954102,0.006979209,6.97402040885743E-05,0.006612709,0.0048702566,0.0070170327,0.0044645893,0
1.2331,0.8673063242,0.3183098862,0.0011376649,0.0002731866,0.0029388951,0.0022745353,0.0023606007,0.0003478159,0.004644307,0.002741301,0.0034199866,0.0036370673,0.0045868646,0.0002570858,0.0059396977,0.0038215403,0.005852667,0.0045986283,0.0049908563,0.0062954102,0.006979209,6.97402040886448E-05,0.006612709,0.0048702566,0.0070170327,0.0044645893,0
1.2476,0.8673063242,0.3183098862,0.0011376649,0.0002731866,0.0029388951,0.0022745353,0.0023606007,0.0003478159,0.004644307,0.002741301,0.0034199866,0.0036370673,0.0045868646,0.0002570858,0.0059396977,0.0038215403,0.005852667,0.0045986283,0.0049908563,0.0062954102,0.006979209,6.97402040888973E-05,0.006612709,0.0048702566,0.0070170327,0.0044645893,0
1.2485,0.8673063242,0.3183098862,0.0011376649,0.0002731866,0.0029388951,0.0022745353,0.0023606007,0.0003478159,0.004644307,0.002741301,0.0034199866,0.0036370673,0.0045868646,0.0002570858,0.0059396977,0.0038215403,0.005852667,0.0045986283,0.0049908563,0.0062954102,0.006979209,6.97402040885743E-05,0.006612709,0.0048702566,0.0070170327,0.0044645893,0
1.2392,0.8526205565,0.3183098862,0.0010983245,0.0023296943,0.0007545786,0.002318884,0.0042470865,0.0037078905,0.0012039391,0.0034435501,0.0037770018,0.006481693,0.0062326318,0.0047838127,0.0015874588,0.0041220622,0.0015367216,0.0055702183,0.0088012198,0.0085166869,0.0040466304,0.005364373,0.0019283972,0.004075231,0.0016670209,0.0061226272,0
1.2417,0.8526205565,0.3183098862,0.0010983245,0.0023296943,0.0007545786,0.002318884,0.0042470865,0.0037078905,0.0012039391,0.0034435501,0.0037770018,0.006481693,0.0062326318,0.0047838127,0.0015874588,0.0041220622,0.0015367216,0.0055702183,0.0088012198,0.0085166869,0.0040466304,0.005364373,0.0019283972,0.004075231,0.0016670209,0.0061226272,0
1.2347,0.8526205565,0.3183098862,0.0010983245,0.0023296943,0.0007545786,0.002318884,0.0042470865,0.0037078905,0.0012039391,0.0034435501,0.0037770018,0.006481693,0.0062326318,0.0047838127,0.0015874588,0.0041220622,0.0015367216,0.0055702183,0.0088012198,0.0085166869,0.0040466304,0.005364373,0.0019283972,0.004075231,0.0016670209,0.0061226272,0
1.246,0.8530590009,0.3183098862,0.0008419229,0.0023341458,0.0019754963,0.001755703,0.0002960879,0.0035081887,0.0032759054,0.0049373238,0.0028041542,0.0004529938,0.0006515588,0.0040783981,0.0045471206,0.0066198924,0.0030195147,0.0040281929,0.0006586997,0.0009405586,0.0043972796,0.0037535773,0.0057698033,0.0079209718,0.0039154741,0.001745629,0
1.2417,0.8526205565,0.3183098862,0.0010983245,0.0023296943,0.0007545786,0.002318884,0.0042470865,0.0037078905,0.0012039391,0.0034435501,0.0037770018,0.006481693,0.0062326318,0.0047838127,0.0015874588,0.0041220622,0.0015367216,0.0055702183,0.0088012198,0.0085166869,0.0040466304,0.005364373,0.0019283972,0.004075231,0.0016670209,0.0061226272,0
1.2392,0.8526205565,0.3183098862,0.0010983245,0.0023296943,0.0007545786,0.002318884,0.0042470865,0.0037078905,0.0012039391,0.0034435501,0.0037770018,0.006481693,0.0062326318,0.0047838127,0.0015874588,0.0041220622,0.0015367216,0.0055702183,0.0088012198,0.0085166869,0.0040466304,0.005364373,0.0019283972,0.004075231,0.0016670209,0.0061226272,0
1.2347,0.8526205565,0.3183098862,0.0010983245,0.0023296943,0.0007545786,0.002318884,0.0042470865,0.0037078905,0.0012039391,0.0034435501,0.0037770018,0.006481693,0.0062326318,0.0047838127,0.0015874588,0.0041220622,0.0015367216,0.0055702183,0.0088012198,0.0085166869,0.0040466304,0.005364373,0.0019283972,0.004075231,0.0016670209,0.0061226272,0
1.1702,0.9346150268,0.3183098862,0.0014982364,0.0017951128,0.0013401403,0.0030376182,0.0013279076,0.0031079682,0.0020819225,0.0034556408,0.004647094,0.0020632682,0.0047967046,0.0045869611,0.0026215538,0.0050455908,0.0071429055,0.0063299595,0.0028934649,0.006883324,0.0083484385,0.0062809186,0.0030062478,0.0068372978,0.0080796152,0.0058370309,0
1.1399,0.9367822824,0.3183098862,0.0008652928,0.0030365911,0.0012869028,0.0018771159,0.0044305686,0.0049352702,0.002102248,0.0017155353,0.0031697439,0.0068538241,0.0069433181,0.0066175375,0.0028554061,0.0020492465,0.0019900355,0.004849548,0.0094649013,0.0095160734,0.0045857948,0.0079470399,0.0035295387,0.0021071453,0.0024419978,0.0067243998,0
1.1811,0.9350664444,0.3183098862,0.0013015592,0.000433734,0.0030221359,0.0025672277,0.0017397772,0.0008894373,0.0047389996,0.0036621846,0.0037693522,0.0026425232,0.0026774241,0.0015989565,0.00597397,0.0050607978,0.0060385096,0.0048968846,0.0035454325,0.0036172957,0.0062430635,0.0026678396,0.0064733018,0.006355922,0.006706614,0.0064819127,0
1.1391,0.9324787353,0.3183098862,0.0015517001,0.0017612833,0.0026659306,0.0031675263,0.0036110357,0.0029414513,0.0043757725,0.0021342376,0.0049073514,0.0056383704,0.0046760176,0.0041316478,0.0059801704,0.0029115099,0.0034963668,0.0068158425,0.0078786488,0.0064866219,0.007663523,0.0053358336,0.0074382533,0.0036014101,0.0050758789,0.0043370953,0
1.1702,0.9346150268,0.3183098862,0.0014982364,0.0017951128,0.0013401403,0.0030376182,0.0013279076,0.0031079682,0.0020819225,0.0034556408,0.004647094,0.0020632682,0.0047967046,0.0045869611,0.0026215538,0.0050455908,0.0071429055,0.0063299595,0.0028934649,0.006883324,0.0083484385,0.0062809186,0.0030062478,0.0068372978,0.0080796152,0.0058370309,0
1.1399,0.9367822824,0.3183098862,0.0008652928,0.0030365911,0.0012869028,0.0018771159,0.0044305686,0.0049352702,0.002102248,0.0017155353,0.0031697439,0.0068538241,0.0069433181,0.0066175375,0.0028554061,0.0020492465,0.0019900355,0.004849548,0.0094649013,0.0095160734,0.0045857948,0.0079470399,0.0035295387,0.0021071453,0.0024419978,0.0067243998,0
1.206,0.8933499961,0.3183098862,0.0003693846,0.0002658597,0.002834577,0.0007653385,0.0038480871,0.0003087127,0.0044739765,0.0021914593,0.0012566225,0.0058423092,0.0049732225,0.0001375006,0.0057153013,0.0028564416,0.0079879669,0.0019549463,0.0078674071,0.0067858747,0.0049380389,0.000353628,0.0063684395,0.0032709426,0.0094577916,0.0089666685,0
1.1943,0.9526349454,0.3183098862,0.0016022125,0.0003407891,0.0015727199,0.0032522828,0.0011909806,0.0006919655,0.0024833786,0.0031368175,0.0049780635,0.001912087,0.0013177529,0.0012442059,0.0031879249,0.0042528936,0.0032442263,0.0067649872,0.0028414322,0.0020486879,0.0040687467,0.0021031636,0.0036146256,0.0052532027,0.0045297546,0.0081388524,0
1.1819,0.9526605631,0.3183098862,0.0009417259,0.0010595934,0.0024719975,0.0019978912,0.0039621046,0.0017235248,0.0042074177,0.0016780613,0.0032696564,0.0062550974,0.0039249287,0.0023243981,0.0060623961,0.0023057207,0.0023031697,0.0048250915,0.0088583646,0.0054920928,0.0043841916,0.0028371157,0.0080596325,0.0028812367,0.0027107326,0.0036460176,0
1.1798,0.9526605631,0.3183098862,0.0009417259,0.0010595934,0.0024719975,0.0019978912,0.0039621046,0.0017235248,0.0042074177,0.0016780613,0.0032696564,0.0062550974,0.0039249287,0.0023243981,0.0060623961,0.0023057207,0.0023031697,0.0048250915,0.0088583646,0.0054920928,0.0043841916,0.0028371157,0.0080596325,0.0028812367,0.0027107326,0.0036460176,0
1.1782,0.9526605631,0.3183098862,0.0009417259,0.0010595934,0.0024719975,0.0019978912,0.0039621046,0.0017235248,0.0042074177,0.0016780613,0.0032696564,0.0062550974,0.0039249287,0.0023243981,0.0060623961,0.0023057207,0.0023031697,0.0048250915,0.0088583646,0.0054920928,0.0043841916,0.0028371157,0.0080596325,0.0028812367,0.0027107326,0.0036460176,0
1.1798,0.9526605631,0.3183098862,0.0009417259,0.0010595934,0.0024719975,0.0019978912,0.0039621046,0.0017235248,0.0042074177,0.0016780613,0.0032696564,0.0062550974,0.0039249287,0.0023243981,0.0060623961,0.0023057207,0.0023031697,0.0048250915,0.0088583646,0.0054920928,0.0043841916,0.0028371157,0.0080596325,0.0028812367,0.0027107326,0.0036460176,0
1.1192,0.9374214014,0.3183098862,8.38983583546912E-05,0.0043730444,3.7626383302702E-06,0.000198285,0.0020587628,0.0068580864,0.000002846,0.0019242545,0.0003831037,0.0030467021,0.0017985304,0.0086601585,2.32421919930511E-05,0.0024346424,2.61384133653183E-05,0.0006740183,0.0039887988,0.0023380343,0.0002995706,0.0094444417,6.41056701661715E-05,0.0025893483,7.21449280299402E-05,0.0038712982,0
1.1413,0.9374144567,0.3183098862,0.0016204829,0.0011194038,0.0007265263,0.0032826012,0.0021452161,0.0020206553,0.001059011,0.0031865297,0.0050193026,0.0033643587,0.0058148949,0.0031479199,0.0013112956,0.0046688827,0.0074720731,0.0068453367,0.0047480618,0.0081742433,0.0093555472,0.004576357,0.0019549917,0.0063327737,0.0081823819,0.0089780121,0
